"Plot Title: 2028561"
"#","Date Time, GMT+12:00","Temp, °C (LGR S/N: 2028561, SEN S/N: 2028561)","Intensity, Lux (LGR S/N: 2028561, SEN S/N: 2028561)","Batt, V (LGR S/N: 2028561, SEN S/N: 2028561)","Coupler Attached (LGR S/N: 2028561, SEN S/N: 2028561)","Host Connected (LGR S/N: 2028561, SEN S/N: 2028561)","Coupler Detached (LGR S/N: 2028561, SEN S/N: 2028561)","Stopped (LGR S/N: 2028561, SEN S/N: 2028561)","End Of File (LGR S/N: 2028561, SEN S/N: 2028561)"
165,07/09/12 04:00:00,20.615,0.0,3.03,,,,,
166,07/09/12 05:00:00,20.519,0.0,3.03,,,,,
167,07/09/12 06:00:00,20.424,0.0,3.01,,,,,
168,07/09/12 07:00:00,20.329,0.0,3.01,,,,,
169,07/09/12 08:00:00,20.329,0.0,3.01,,,,,
170,07/09/12 09:00:00,20.234,0.0,3.01,,,,,
171,07/09/12 10:00:00,20.329,0.0,3.01,,,,,
172,07/09/12 11:00:00,20.234,0.0,3.01,,,,,
173,07/09/12 12:00:00,19.662,0.0,3.01,,,,,
174,07/09/12 13:00:00,20.996,64.6,3.01,,,,,
175,07/09/12 14:00:00,28.754,3100.0,3.03,,,,,
176,07/09/12 15:00:00,23.484,2927.8,3.03,,,,,
177,07/09/12 16:00:00,22.525,2411.1,3.03,,,,,
178,07/09/12 17:00:00,21.569,2755.6,3.03,,,,,
179,07/09/12 18:00:00,20.234,183.0,3.01,,,,,
180,07/09/12 19:00:00,21.091,204.5,3.01,,,,,
181,07/09/12 20:00:00,23.773,0.0,3.03,,,,,
182,07/09/12 21:00:00,24.545,0.0,3.03,,,,,
183,07/09/12 22:00:00,24.158,0.0,3.03,,,,,
184,07/09/12 23:00:00,23.484,0.0,3.03,,,,,
185,07/10/12 00:00:00,22.525,0.0,3.03,,,,,
186,07/10/12 01:00:00,21.951,0.0,3.03,,,,,
187,07/10/12 02:00:00,21.473,0.0,3.03,,,,,
188,07/10/12 03:00:00,20.996,0.0,3.01,,,,,
189,07/10/12 04:00:00,20.615,0.0,3.01,,,,,
190,07/10/12 05:00:00,20.234,0.0,3.01,,,,,
191,07/10/12 06:00:00,19.853,0.0,3.01,,,,,
192,07/10/12 07:00:00,19.662,0.0,3.01,,,,,
193,07/10/12 08:00:00,19.853,0.0,3.01,,,,,
194,07/10/12 09:00:00,20.234,0.0,3.01,,,,,
195,07/10/12 10:00:00,20.519,0.0,3.01,,,,,
196,07/10/12 11:00:00,22.525,0.0,3.01,,,,,
197,07/10/12 12:00:00,23.966,0.0,3.03,,,,,
198,07/10/12 13:00:00,25.902,0.0,3.01,,,,,
199,07/10/12 14:00:00,28.853,0.0,3.03,,,,,
200,07/10/12 15:00:00,30.963,0.0,3.01,,,,,
201,07/10/12 16:00:00,31.983,0.0,3.03,,,,,
202,07/10/12 17:00:00,33.639,0.0,3.03,,,,,
203,07/10/12 18:00:00,31.676,0.0,3.03,,,,,
204,07/10/12 19:00:00,28.060,0.0,3.03,,,,,
205,07/10/12 20:00:00,26.292,0.0,3.03,,,,,
206,07/10/12 21:00:00,25.222,0.0,3.03,,,,,
207,07/10/12 22:00:00,24.448,0.0,3.05,,,,,
208,07/10/12 23:00:00,23.869,0.0,3.03,,,,,
209,07/11/12 00:00:00,23.388,0.0,3.03,,,,,
210,07/11/12 01:00:00,23.004,0.0,3.03,,,,,
211,07/11/12 02:00:00,22.621,0.0,3.03,,,,,
212,07/11/12 03:00:00,22.238,0.0,3.03,,,,,
213,07/11/12 04:00:00,21.951,0.0,3.03,,,,,
214,07/11/12 05:00:00,21.760,0.0,3.03,,,,,
215,07/11/12 06:00:00,21.473,0.0,3.03,,,,,
216,07/11/12 07:00:00,21.378,0.0,3.01,,,,,
217,07/11/12 08:00:00,21.282,0.0,3.01,,,,,
218,07/11/12 09:00:00,21.187,0.0,3.01,,,,,
219,07/11/12 10:00:00,21.091,0.0,3.01,,,,,
220,07/11/12 11:00:00,20.996,0.0,3.01,,,,,
221,07/11/12 12:00:00,19.758,0.0,3.01,,,,,
222,07/11/12 13:00:00,19.662,0.0,3.01,,,,,
223,07/11/12 14:00:00,19.377,0.0,3.03,,,,,
224,07/11/12 15:00:00,19.853,0.0,3.01,,,,,
225,07/11/12 16:00:00,20.138,0.0,3.01,,,,,
226,07/11/12 17:00:00,20.329,0.0,3.01,,,,,
227,07/11/12 18:00:00,20.424,0.0,3.01,,,,,
228,07/11/12 19:00:00,20.519,0.0,3.01,,,,,
229,07/11/12 20:00:00,20.519,0.0,3.01,,,,,
230,07/11/12 21:00:00,20.519,0.0,3.01,,,,,
231,07/11/12 22:00:00,19.948,0.0,3.01,,,,,
232,07/11/12 23:00:00,16.713,0.0,3.01,,,,,
233,07/12/12 00:00:00,14.517,0.0,3.03,,,,,
234,07/12/12 01:00:00,13.558,0.0,3.01,,,,,
235,07/12/12 02:00:00,12.980,0.0,3.01,,,,,
236,07/12/12 03:00:00,12.207,0.0,3.01,,,,,
237,07/12/12 04:00:00,11.431,0.0,2.99,,,,,
238,07/12/12 05:00:00,10.944,0.0,2.99,,,,,
239,07/12/12 06:00:00,10.748,0.0,2.99,,,,,
240,07/12/12 07:00:00,10.259,0.0,2.99,,,,,
241,07/12/12 08:00:00,9.965,0.0,2.99,,,,,
242,07/12/12 09:00:00,9.768,0.0,2.99,,,,,
243,07/12/12 10:00:00,9.768,0.0,2.99,,,,,
244,07/12/12 11:00:00,11.139,0.0,2.99,,,,,
245,07/12/12 12:00:00,11.819,0.0,2.99,,,,,
246,07/12/12 13:00:00,13.461,0.0,2.99,,,,,
247,07/12/12 14:00:00,16.713,0.0,2.99,,,,,
248,07/12/12 15:00:00,18.996,0.0,3.01,,,,,
249,07/12/12 16:00:00,20.901,0.0,2.99,,,,,
250,07/12/12 17:00:00,22.429,0.0,2.99,,,,,
251,07/12/12 18:00:00,23.196,0.0,3.01,,,,,
252,07/12/12 19:00:00,23.484,0.0,3.01,,,,,
253,07/12/12 20:00:00,23.773,0.0,3.01,,,,,
254,07/12/12 21:00:00,22.717,0.0,3.01,,,,,
255,07/12/12 22:00:00,20.996,0.0,3.01,,,,,
256,07/12/12 23:00:00,19.377,0.0,3.01,,,,,
257,07/13/12 00:00:00,18.521,0.0,3.01,,,,,
258,07/13/12 01:00:00,18.045,0.0,3.01,,,,,
259,07/13/12 02:00:00,18.236,0.0,3.01,,,,,
260,07/13/12 03:00:00,18.236,0.0,3.01,,,,,
261,07/13/12 04:00:00,18.140,0.0,3.01,,,,,
262,07/13/12 05:00:00,17.950,0.0,3.01,,,,,
263,07/13/12 06:00:00,17.760,0.0,3.01,,,,,
264,07/13/12 07:00:00,17.665,0.0,3.01,,,,,
265,07/13/12 08:00:00,17.760,0.0,3.01,,,,,
266,07/13/12 09:00:00,19.092,0.0,3.01,,,,,
267,07/13/12 10:00:00,19.567,0.0,3.01,,,,,
268,07/13/12 11:00:00,19.948,0.0,2.99,,,,,
269,07/13/12 12:00:00,20.234,0.0,2.99,,,,,
270,07/13/12 13:00:00,20.424,0.0,2.99,,,,,
271,07/13/12 14:00:00,20.519,0.0,2.99,,,,,
272,07/13/12 15:00:00,20.710,0.0,2.99,,,,,
273,07/13/12 16:00:00,20.996,0.0,2.99,,,,,
274,07/13/12 17:00:00,21.855,0.0,2.99,,,,,
275,07/13/12 18:00:00,20.329,0.0,2.99,,,,,
276,07/13/12 19:00:00,18.996,0.0,3.01,,,,,
277,07/13/12 20:00:00,19.377,0.0,3.01,,,,,
278,07/13/12 21:00:00,20.043,0.0,2.99,,,,,
279,07/13/12 22:00:00,20.329,0.0,2.99,,,,,
280,07/13/12 23:00:00,20.519,0.0,2.99,,,,,
281,07/14/12 00:00:00,20.615,0.0,2.99,,,,,
282,07/14/12 01:00:00,20.710,0.0,2.99,,,,,
283,07/14/12 02:00:00,20.710,0.0,2.99,,,,,
284,07/14/12 03:00:00,20.710,0.0,2.99,,,,,
285,07/14/12 04:00:00,20.710,0.0,2.99,,,,,
286,07/14/12 05:00:00,20.615,0.0,2.99,,,,,
287,07/14/12 06:00:00,20.615,0.0,2.99,,,,,
288,07/14/12 07:00:00,20.519,0.0,2.99,,,,,
289,07/14/12 08:00:00,20.519,0.0,2.99,,,,,
290,07/14/12 09:00:00,20.424,0.0,2.99,,,,,
291,07/14/12 10:00:00,20.424,0.0,2.99,,,,,
292,07/14/12 11:00:00,19.948,0.0,2.99,,,,,
293,07/14/12 12:00:00,21.760,0.0,2.99,,,,,
294,07/14/12 13:00:00,23.773,0.0,3.01,,,,,
295,07/14/12 14:00:00,25.708,0.0,2.99,,,,,
296,07/14/12 15:00:00,24.931,0.0,3.01,,,,,
297,07/14/12 16:00:00,28.456,0.0,3.01,,,,,
298,07/14/12 17:00:00,26.097,0.0,2.99,,,,,
299,07/14/12 18:00:00,23.484,0.0,3.01,,,,,
300,07/14/12 19:00:00,23.100,0.0,3.01,,,,,
301,07/14/12 20:00:00,20.043,0.0,3.01,,,,,
302,07/14/12 21:00:00,20.805,0.0,3.01,,,,,
303,07/14/12 22:00:00,20.996,0.0,3.01,,,,,
304,07/14/12 23:00:00,21.091,0.0,3.01,,,,,
305,07/15/12 00:00:00,21.091,0.0,3.01,,,,,
306,07/15/12 01:00:00,21.187,0.0,3.01,,,,,
307,07/15/12 02:00:00,21.187,0.0,3.01,,,,,
308,07/15/12 03:00:00,21.091,0.0,3.01,,,,,
309,07/15/12 04:00:00,21.091,0.0,2.99,,,,,
310,07/15/12 05:00:00,21.091,0.0,2.99,,,,,
311,07/15/12 06:00:00,21.091,0.0,2.99,,,,,
312,07/15/12 07:00:00,20.901,0.0,2.99,,,,,
313,07/15/12 08:00:00,20.996,0.0,2.99,,,,,
314,07/15/12 09:00:00,21.378,0.0,2.99,,,,,
315,07/15/12 10:00:00,21.760,0.0,3.01,,,,,
316,07/15/12 11:00:00,22.046,0.0,3.01,,,,,
317,07/15/12 12:00:00,22.238,0.0,3.01,,,,,
318,07/15/12 13:00:00,22.429,0.0,3.01,,,,,
319,07/15/12 14:00:00,22.621,0.0,3.01,,,,,
320,07/15/12 15:00:00,22.717,0.0,3.01,,,,,
321,07/15/12 16:00:00,27.961,0.0,3.01,,,,,
322,07/15/12 17:00:00,28.159,0.0,3.01,,,,,
323,07/15/12 18:00:00,27.173,0.0,3.01,,,,,
324,07/15/12 19:00:00,24.158,0.0,3.01,,,,,
325,07/15/12 20:00:00,20.805,0.0,3.01,,,,,
326,07/15/12 21:00:00,18.996,0.0,3.01,,,,,
327,07/15/12 22:00:00,19.662,0.0,2.99,,,,,
328,07/15/12 23:00:00,20.519,0.0,2.99,,,,,
329,07/16/12 00:00:00,20.901,0.0,3.01,,,,,
330,07/16/12 01:00:00,21.187,0.0,3.01,,,,,
331,07/16/12 02:00:00,21.378,0.0,3.01,,,,,
332,07/16/12 03:00:00,21.473,0.0,3.01,,,,,
333,07/16/12 04:00:00,21.569,0.0,3.01,,,,,
334,07/16/12 05:00:00,21.569,0.0,3.01,,,,,
335,07/16/12 06:00:00,21.473,0.0,3.01,,,,,
336,07/16/12 07:00:00,21.378,0.0,2.99,,,,,
337,07/16/12 08:00:00,21.282,0.0,2.99,,,,,
338,07/16/12 09:00:00,21.473,0.0,2.99,,,,,
339,07/16/12 10:00:00,21.760,0.0,3.01,,,,,
340,07/16/12 11:00:00,21.951,0.0,3.01,,,,,
341,07/16/12 12:00:00,22.238,0.0,3.01,,,,,
342,07/16/12 13:00:00,22.717,0.0,3.01,,,,,
343,07/16/12 14:00:00,23.484,0.0,3.01,,,,,
344,07/16/12 15:00:00,23.966,0.0,3.01,,,,,
345,07/16/12 16:00:00,25.708,0.0,2.99,,,,,
346,07/16/12 17:00:00,21.282,0.0,3.01,,,,,
347,07/16/12 18:00:00,18.806,0.0,3.01,,,,,
348,07/16/12 19:00:00,17.760,0.0,3.01,,,,,
349,07/16/12 20:00:00,16.427,0.0,2.99,,,,,
350,07/16/12 21:00:00,17.665,0.0,3.01,,,,,
351,07/16/12 22:00:00,19.187,0.0,3.01,,,,,
352,07/16/12 23:00:00,20.138,0.0,2.99,,,,,
353,07/17/12 00:00:00,20.901,0.0,2.99,,,,,
354,07/17/12 01:00:00,21.282,0.0,2.99,,,,,
355,07/17/12 02:00:00,21.473,0.0,2.99,,,,,
356,07/17/12 03:00:00,21.569,0.0,2.99,,,,,
357,07/17/12 04:00:00,21.664,0.0,2.99,,,,,
358,07/17/12 05:00:00,21.664,0.0,2.99,,,,,
359,07/17/12 06:00:00,21.569,0.0,2.99,,,,,
360,07/17/12 07:00:00,21.473,0.0,2.99,,,,,
361,07/17/12 08:00:00,21.569,0.0,2.99,,,,,
362,07/17/12 09:00:00,21.760,0.0,2.99,,,,,
363,07/17/12 10:00:00,21.951,0.0,2.99,,,,,
364,07/17/12 11:00:00,21.951,0.0,2.99,,,,,
365,07/17/12 12:00:00,21.760,0.0,2.99,,,,,
366,07/17/12 13:00:00,21.664,0.0,2.99,,,,,
367,07/17/12 14:00:00,21.569,0.0,2.99,,,,,
368,07/17/12 15:00:00,21.664,0.0,2.99,,,,,
369,07/17/12 16:00:00,18.331,0.0,3.01,,,,,
370,07/17/12 17:00:00,16.523,0.0,2.99,,,,,
371,07/17/12 18:00:00,13.558,0.0,3.01,,,,,
372,07/17/12 19:00:00,15.282,0.0,2.99,,,,,
373,07/17/12 20:00:00,17.665,0.0,2.99,,,,,
374,07/17/12 21:00:00,18.711,0.0,3.01,,,,,
375,07/17/12 22:00:00,19.187,0.0,3.01,,,,,
376,07/17/12 23:00:00,19.662,0.0,2.99,,,,,
377,07/18/12 00:00:00,20.043,0.0,2.99,,,,,
378,07/18/12 01:00:00,20.138,0.0,2.99,,,,,
379,07/18/12 02:00:00,20.043,0.0,2.99,,,,,
380,07/18/12 03:00:00,20.138,0.0,2.99,,,,,
381,07/18/12 04:00:00,19.758,0.0,2.99,,,,,
382,07/18/12 05:00:00,19.282,0.0,3.01,,,,,
383,07/18/12 06:00:00,19.187,0.0,3.01,,,,,
384,07/18/12 07:00:00,19.092,0.0,3.01,,,,,
385,07/18/12 08:00:00,18.996,0.0,3.01,,,,,
386,07/18/12 09:00:00,19.187,0.0,3.01,,,,,
387,07/18/12 10:00:00,19.377,0.0,3.01,,,,,
388,07/18/12 11:00:00,19.758,0.0,2.99,,,,,
389,07/18/12 12:00:00,19.758,0.0,2.99,,,,,
390,07/18/12 13:00:00,19.853,0.0,2.99,,,,,
391,07/18/12 14:00:00,20.138,0.0,2.99,,,,,
392,07/18/12 15:00:00,20.519,0.0,2.99,,,,,
393,07/18/12 16:00:00,21.091,0.0,2.99,,,,,
394,07/18/12 17:00:00,21.187,0.0,2.99,,,,,
395,07/18/12 18:00:00,21.187,0.0,2.99,,,,,
396,07/18/12 19:00:00,21.664,0.0,2.99,,,,,
397,07/18/12 20:00:00,21.951,0.0,2.99,,,,,
398,07/18/12 21:00:00,21.951,0.0,2.99,,,,,
399,07/18/12 22:00:00,20.805,0.0,2.99,,,,,
400,07/18/12 23:00:00,16.237,0.0,2.99,,,,,
401,07/19/12 00:00:00,13.750,0.0,3.01,,,,,
402,07/19/12 01:00:00,12.594,0.0,2.99,,,,,
403,07/19/12 02:00:00,11.916,0.0,2.99,,,,,
404,07/19/12 03:00:00,11.819,0.0,2.99,,,,,
405,07/19/12 04:00:00,11.722,0.0,2.99,,,,,
406,07/19/12 05:00:00,12.110,0.0,2.99,,,,,
407,07/19/12 06:00:00,13.558,0.0,2.99,,,,,
408,07/19/12 07:00:00,18.426,0.0,2.99,,,,,
409,07/19/12 08:00:00,18.426,0.0,2.99,,,,,
410,07/19/12 09:00:00,16.713,0.0,2.99,,,,,
411,07/19/12 10:00:00,16.332,0.0,2.99,,,,,
412,07/19/12 11:00:00,16.046,0.0,2.99,,,,,
413,07/19/12 12:00:00,16.046,0.0,2.99,,,,,
414,07/19/12 13:00:00,16.523,0.0,2.99,,,,,
415,07/19/12 14:00:00,17.094,0.0,2.99,,,,,
416,07/19/12 15:00:00,32.704,1980.6,2.97,,,,,
417,07/19/12 16:00:00,21.187,818.1,2.99,,,,,
418,07/19/12 17:00:00,24.351,301.4,3.01,,,,,
419,07/19/12 18:00:00,31.064,6200.0,2.97,,,,,
420,07/19/12 19:00:00,33.014,75.3,2.99,,,,,
421,07/19/12 20:00:00,23.869,4822.3,3.01,,,,,
422,07/19/12 21:00:00,25.416,4133.4,2.99,,,,,
423,07/19/12 22:00:00,20.615,0.0,2.99,,,,,
424,07/19/12 23:00:00,18.045,0.0,3.01,,,,,
425,07/20/12 00:00:00,16.523,0.0,3.01,,,,,
426,07/20/12 01:00:00,15.760,0.0,2.99,,,,,
427,07/20/12 02:00:00,16.427,0.0,2.99,,,,,
428,07/20/12 03:00:00,16.713,0.0,2.99,,,,,
429,07/20/12 04:00:00,16.523,0.0,2.99,,,,,
430,07/20/12 05:00:00,16.713,0.0,2.99,,,,,
431,07/20/12 06:00:00,16.713,0.0,2.99,,,,,
432,07/20/12 07:00:00,16.713,0.0,2.99,,,,,
433,07/20/12 08:00:00,16.523,0.0,2.99,,,,,
